2017-01-01	2.0
2017-01-02	563.0
2017-01-03	17107.0
2017-01-04	107245.0
2017-01-05	129192.0
2017-01-06	128876.0
2017-01-07	131296.0
2017-01-08	132265.0
2017-01-09	71126.0
2017-01-10	22463.0
2017-01-11	130870.0
2017-01-12	134548.0
2017-01-13	130628.0
2017-01-14	133178.0
2017-01-15	129534.0
2017-01-16	66934.0
2017-01-17	24376.0
2017-01-18	131752.0
2017-01-19	133708.0
2017-01-20	126824.0
2017-01-21	131757.0
2017-01-22	129835.0
2017-01-23	67207.0
2017-01-24	23089.0
2017-01-25	131081.0
2017-01-26	133571.0
2017-01-27	128702.0
2017-01-28	132993.0
2017-01-29	130599.0
2017-01-30	66385.0
2017-01-31	21635.0
2017-02-01	118574.0
2017-02-02	130407.0
2017-02-03	124771.0
2017-02-04	130502.0
2017-02-05	132055.0
2017-02-06	69552.0
2017-02-07	23184.0
2017-02-08	99496.0
2017-02-09	102694.0
2017-02-10	102044.0
2017-02-11	103897.0
2017-02-12	100409.0
2017-02-13	60657.0
2017-02-14	22479.0
2017-02-15	90916.0
2017-02-16	93212.0
2017-02-17	92508.0
2017-02-18	94413.0
2017-02-19	89074.0
2017-02-20	56102.0
2017-02-21	23451.0
2017-02-22	127677.0
2017-02-23	130402.0
2017-02-24	127854.0
2017-02-25	131898.0
2017-02-26	129462.0
2017-02-27	70277.0
2017-02-28	23243.0
2017-03-01	126446.0
2017-03-02	125252.0
2017-03-03	133538.0
2017-03-04	133521.0
2017-03-05	72922.0
2017-03-06	25474.0
2017-03-07	134705.0
2017-03-08	135929.0
2017-03-09	131619.0
2017-03-10	137763.0
2017-03-11	137964.0
2017-03-12	73099.0
2017-03-13	27417.0
2017-03-14	133236.0
2017-03-15	138634.0
2017-03-16	132967.0
2017-03-17	138190.0
2017-03-18	136084.0
2017-03-19	71169.0
2017-03-20	26301.0
2017-03-21	132872.0
2017-03-22	137455.0
2017-03-23	131261.0
2017-03-24	135282.0
2017-03-25	29981.0
2017-03-26	75311.0
2017-03-27	25355.0
2017-03-28	26092.0
2017-03-29	134087.0
2017-03-30	128512.0
2017-03-31	82063.0
2017-04-01	117918.0
2017-04-02	66285.0
2017-04-03	24001.0
2017-04-04	94902.0
2017-04-05	103160.0
2017-04-06	106114.0
2017-04-07	102013.0
2017-04-08	101712.0
2017-04-09	63071.0
2017-04-10	27115.0
2017-04-11	95093.0
2017-04-12	96260.0
2017-04-13	93384.0
2017-04-14	96946.0
2017-04-15	93335.0
2017-04-16	60201.0
2017-04-17	23802.0
2017-04-18	128274.0
2017-04-19	132808.0
2017-04-20	130025.0
2017-04-21	129067.0
2017-04-22	128054.0
2017-04-23	63574.0
2017-04-24	24486.0
2017-04-25	122658.0
2017-04-26	125550.0
2017-04-27	120329.0
2017-04-28	80945.0
